transaction_id,date,account_id,transaction_type,channel,amount,status,exception_reason,region,processing_time_mins
TXN-D14CDBEA7F2D,2026-07-23,ACCT-D14CDBEA7F2D,Card,Mobile,119.06,processed,,West,4.1
TXN-C5202080402C,2026-08-19,ACCT-C5202080402C,Card,Mobile,308.87,processed,,Southeast,3.6
TXN-E5B56F87097C,2026-08-31,ACCT-E5B56F87097C,Zelle/P2P,Mobile,126.69,processed,,Southeast,1.1
TXN-D0CE6289E93E,2026-09-04,ACCT-D0CE6289E93E,Card,ATM,33.84,processed,,Northeast,4.1
TXN-7FFC2066E20C,2026-07-09,ACCT-7FFC2066E20C,Wire,Call Center,24467.64,processed,,West,4.0
TXN-BA44F0535BD5,2026-09-19,ACCT-BA44F0535BD5,ACH,Mobile,2428.92,processed,,West,3.8
TXN-D1D3DD072021,2026-08-01,ACCT-D1D3DD072021,Zelle/P2P,Mobile,502.3,processed,,Northeast,5.2
TXN-10E19A731F11,2026-06-29,ACCT-10E19A731F11,Wire,Call Center,65675.25,processed,,West,8.8
TXN-31C7AADBAB1F,2026-08-23,ACCT-31C7AADBAB1F,Zelle/P2P,Online,3858.85,processed,,West,2.6
TXN-56D5F315CF33,2026-09-14,ACCT-56D5F315CF33,ACH,Mobile,2539.84,processed,,Southwest,1.4
TXN-6F441E2EFE0A,2026-08-21,ACCT-6F441E2EFE0A,ACH,API,13036.51,processed,,Midwest,7.7
TXN-562508343A36,2026-09-10,ACCT-562508343A36,Wire,Online,10811.02,processed,,,1.5
TXN-F796D3D331AE,2026-06-30,ACCT-F796D3D331AE,ACH,Branch,942.34,processed,,Northeast,19.8
TXN-D2BB22A0BCF2,2026-08-18,ACCT-D2BB22A0BCF2,Card,Mobile,66.28,processed,,Southeast,3.8
TXN-3E500FBBDAF3,2026-09-14,ACCT-3E500FBBDAF3,Zelle/P2P,Online,9340.31,processed,,Southeast,2.6
TXN-AD7C2B601D56,2026-08-21,ACCT-AD7C2B601D56,Check,Branch,22402.85,processed,,Southeast,0.9
TXN-5CA7F9A31DEB,2026-07-02,ACCT-5CA7F9A31DEB,ACH,API,11493.15,processed,,Northeast,3.4
TXN-C0B8203631D0,2026-09-09,ACCT-C0B8203631D0,Wire,Call Center,11467.11,processed,,Northeast,6.7
TXN-04E8C83B1FD8,2026-08-23,ACCT-04E8C83B1FD8,Wire,Call Center,7438.95,processed,,West,9.7
TXN-8F55CF04BC92,2026-09-15,ACCT-8F55CF04BC92,Card,Mobile,159.17,processed,,Northeast,9.6
TXN-CDA759746E72,2026-07-20,ACCT-CDA759746E72,Zelle/P2P,Mobile,361.88,processed,,Midwest,2.2
TXN-D99288131A25,2026-06-30,ACCT-D99288131A25,Card,Online,441.56,processed,,West,0.8
TXN-DC137D509489,2026-09-07,ACCT-DC137D509489,Wire,Call Center,51567.88,processed,,Midwest,11.5
TXN-42180DBEFCB1,2026-09-03,ACCT-42180DBEFCB1,Card,Mobile,77.92,processed,,Northeast,8.3
TXN-9E08716C1C44,2026-08-30,ACCT-9E08716C1C44,Bill Pay,Mobile,583.84,processed,,Midwest,1.9
TXN-7A2CDC40856D,2026-07-31,ACCT-7A2CDC40856D,Check,Branch,598.65,processed,,Southeast,1.3
TXN-44537714B8FE,2026-07-27,ACCT-44537714B8FE,Card,Online,274.35,processed,,West,6.7
TXN-D423DECC313B,2026-08-18,ACCT-D423DECC313B,ACH,Online,7265.3,processed,,West,3.7
TXN-1EDBC8C5DE7A,2026-09-08,ACCT-1EDBC8C5DE7A,Check,ATM,3639.06,processed,,Northeast,6.9
TXN-2AC295F27759,2026-08-14,ACCT-2AC295F27759,Card,Online,41.35,processed,,Midwest,2.5
TXN-F2AEC37898EC,2026-08-19,ACCT-F2AEC37898EC,ACH,API,23253.37,processed,,Northeast,11.6
TXN-70626B387A7A,2026-07-01,ACCT-70626B387A7A,Card,Mobile,110.65,processed,,Northeast,1.9
TXN-ABF0DEE41D7B,2026-08-12,ACCT-ABF0DEE41D7B,ACH,API,1669.85,processed,,Northeast,1.0
TXN-66DCB4A67145,2026-07-01,ACCT-66DCB4A67145,Card,Online,418.87,processed,,Northeast,15.6
TXN-2E9E73B8FE93,2026-08-31,ACCT-2E9E73B8FE93,Card,Online,586.61,processed,,Southwest,14.3
TXN-D17FBF22ED17,2026-08-10,ACCT-D17FBF22ED17,ACH,Online,2623.84,processed,,Midwest,2.5
TXN-CC95B245BC89,2026-07-27,ACCT-CC95B245BC89,Card,Mobile,278.52,processed,,Midwest,5.1
TXN-273D094D3C0C,2026-09-21,ACCT-273D094D3C0C,Check,ATM,2370.98,processed,,Northeast,6.5
TXN-5A0D194767CB,2026-07-07,ACCT-5A0D194767CB,ACH,Online,6856.6,processed,,Northeast,1.0
TXN-940D6D9912CE,2026-08-27,ACCT-940D6D9912CE,Check,Mobile,4971.72,processed,,Midwest,1.8
TXN-F6D379D6A27A,2026-07-24,ACCT-F6D379D6A27A,Card,Mobile,126.21,processed,,Southeast,4.5
TXN-4D364FBB3786,2026-06-24,ACCT-4D364FBB3786,Card,ATM,301.9,processed,,Midwest,3.0
TXN-FEC3E201E70D,2026-08-19,ACCT-FEC3E201E70D,Check,Branch,15120.82,processed,,Southeast,4.9
TXN-7D3D3351FAD0,2026-07-31,ACCT-7D3D3351FAD0,Wire,Call Center,81105.08,processed,,Northeast,6.2
TXN-89646000C155,2026-08-07,ACCT-89646000C155,ACH,API,1539.49,processed,,Northeast,0.9
TXN-C2D2C8AA1447,2026-07-18,ACCT-C2D2C8AA1447,Card,Mobile,110.0,processed,,Southeast,3.9
TXN-A453E54E1885,2026-08-14,ACCT-A453E54E1885,Card,Mobile,191.07,processed,,Northeast,1.0
TXN-F9808E3A975D,2026-09-18,ACCT-F9808E3A975D,ACH,API,12007.63,processed,,Southeast,8.5
TXN-119170D7296A,2026-08-17,ACCT-119170D7296A,Card,Mobile,666.2,processed,,Southwest,0.7
TXN-C563762DB1EE,2026-07-15,ACCT-C563762DB1EE,Bill Pay,Mobile,458.93,processed,,Midwest,3.5
TXN-BD2EE1D6E59D,2026-08-13,ACCT-BD2EE1D6E59D,ACH,API,916.55,processed,,Midwest,1.4
TXN-EC84ADE2B5EB,2026-09-18,ACCT-EC84ADE2B5EB,Wire,Call Center,44916.94,processed,,West,4.6
TXN-73CD9F27540D,2026-07-23,ACCT-73CD9F27540D,Wire,Branch,24767.5,processed,,Southeast,3.8
TXN-AF63B4785BBD,2026-07-03,ACCT-AF63B4785BBD,Card,Online,154.23,processed,,Midwest,4.6
TXN-2C65D45E4794,2026-07-08,ACCT-2C65D45E4794,Zelle/P2P,Mobile,246.73,processed,,West,1.4
TXN-3102FA07CF43,2026-07-30,ACCT-3102FA07CF43,Card,ATM,339.85,processed,,Midwest,2.2
TXN-75A5B561AFBE,2026-09-03,ACCT-75A5B561AFBE,Card,Online,154.86,processed,,Southwest,2.1
TXN-A21E1BCBECAF,2026-09-14,ACCT-A21E1BCBECAF,Wire,Online,27800.42,processed,,West,3.5
TXN-148C03C4DE06,2026-08-17,ACCT-148C03C4DE06,Card,Mobile,76.78,processed,,Northeast,5.6
TXN-11CC3A859521,2026-09-15,ACCT-11CC3A859521,Check,ATM,44860.96,processed,,Southwest,1.5
TXN-69421DC83ECB,2026-08-18,ACCT-69421DC83ECB,ACH,Online,5062.74,processed,,Southeast,7.7
TXN-ECDAC8C096F7,2026-09-15,ACCT-ECDAC8C096F7,Card,Mobile,45.8,processed,,Northeast,4.2
TXN-1110AD464B46,2026-07-14,ACCT-1110AD464B46,ACH,Online,5907.53,processed,,Northeast,2.8
TXN-F2D4E9024B52,2026-09-11,ACCT-F2D4E9024B52,Card,Online,251.22,pending,,Southeast,15.3
TXN-0A62D15875E7,2026-08-03,ACCT-0A62D15875E7,ACH,Online,15273.15,processed,,West,2.5
TXN-6D95CF7C8482,2026-07-12,ACCT-6D95CF7C8482,ACH,Online,4825.44,processed,,Southwest,4.7
TXN-6234DAFAD0C2,2026-08-16,ACCT-6234DAFAD0C2,Zelle/P2P,Mobile,226.47,processed,,Southeast,2.9
TXN-4215A8A651F6,2026-09-09,ACCT-4215A8A651F6,Bill Pay,Online,310.31,processed,,Southwest,5.6
TXN-BEFF5DC7D432,2026-07-20,ACCT-BEFF5DC7D432,Wire,Branch,113926.94,exception,Duplicate submission,Midwest,60.1
TXN-402467125650,2026-08-31,ACCT-402467125650,Check,ATM,14539.07,processed,,Southeast,5.3
TXN-A9D6BF56AA87,2026-09-04,ACCT-A9D6BF56AA87,Check,Mobile,7964.69,processed,,Southeast,5.0
TXN-63799D88C89F,2026-08-29,ACCT-63799D88C89F,Card,Mobile,94.91,processed,,Midwest,3.6
TXN-10CB9D2F8BE3,2026-08-14,ACCT-10CB9D2F8BE3,Card,Mobile,180.37,processed,,Southwest,13.6
TXN-05E27E8F6F70,2026-09-09,ACCT-05E27E8F6F70,Zelle/P2P,Mobile,340.9,processed,,Midwest,10.4
TXN-1875853A561E,2026-08-14,ACCT-1875853A561E,Bill Pay,Call Center,3106.13,exception,Stale dated,Northeast,26.8
TXN-7A3AD54872D9,2026-07-21,ACCT-7A3AD54872D9,Card,Mobile,153.08,processed,,Northeast,1.3
TXN-864E30ED8784,2026-09-09,ACCT-864E30ED8784,Card,Mobile,102.14,processed,,Midwest,19.6
TXN-955819AA1941,2026-08-12,ACCT-955819AA1941,Zelle/P2P,Mobile,57.11,processed,,Southwest,4.0
TXN-41A78DF1C4D8,2026-09-17,ACCT-41A78DF1C4D8,Wire,Call Center,16571.68,processed,,Southwest,3.0
TXN-63C5CD559EAF,2026-07-29,ACCT-63C5CD559EAF,Card,Online,89.96,processed,,Northeast,2.0
TXN-39188A258774,2026-07-31,ACCT-39188A258774,Card,ATM,118.14,processed,,Midwest,0.3
TXN-90EE6A61A7EB,2026-08-27,ACCT-90EE6A61A7EB,Check,Mobile,5379.34,processed,,Midwest,22.8
TXN-FBB048687BF3,2026-08-12,ACCT-FBB048687BF3,ACH,Mobile,1099.84,processed,,West,0.9
TXN-A0C2D21CA369,2026-08-19,ACCT-A0C2D21CA369,Card,Mobile,102.41,exception,Stale dated,Southwest,3.2
TXN-79B76AB441D2,2026-07-14,ACCT-79B76AB441D2,ACH,API,2450.33,failed,,Southwest,6.6
TXN-ADACEA8890AC,2026-06-24,ACCT-ADACEA8890AC,Card,Mobile,165.3,processed,,Southeast,1.4
TXN-6D69CB57D035,2026-08-19,ACCT-6D69CB57D035,Card,Online,146.29,processed,,Northeast,1.3
TXN-EE7670C8EF5A,2026-07-10,ACCT-EE7670C8EF5A,Check,Branch,677.94,processed,,Northeast,4.6
TXN-6551BE53B208,2026-09-10,ACCT-6551BE53B208,ACH,Mobile,1127.0,processed,,Southeast,2.6
TXN-8104DF31701F,2026-09-09,ACCT-8104DF31701F,ACH,API,949.19,processed,,Midwest,2.8
TXN-AD3B83575249,2026-08-25,ACCT-AD3B83575249,Check,Mobile,3316.25,processed,,West,13.1
TXN-0EA9EDE75763,2026-08-06,ACCT-0EA9EDE75763,Card,Mobile,71.89,processed,,West,3.6
TXN-CAE0ADC62933,2026-07-03,ACCT-CAE0ADC62933,ACH,Online,1535.19,processed,,Southwest,5.4
TXN-5C9B908EA391,2026-07-10,ACCT-5C9B908EA391,ACH,Online,2670.19,processed,,Southeast,1.9
TXN-1FE326350EF1,2026-07-03,ACCT-1FE326350EF1,ACH,Mobile,18524.26,processed,,Southwest,9.3
TXN-621CB5D0BDEA,2026-08-20,ACCT-621CB5D0BDEA,ACH,Mobile,958.89,processed,,Southeast,1.1
TXN-AD24C79E0917,2026-08-04,ACCT-AD24C79E0917,Bill Pay,Online,1556.66,processed,,Midwest,3.2
TXN-73B59AB723EA,2026-07-02,ACCT-73B59AB723EA,Card,ATM,52.52,processed,,Southeast,2.2
TXN-796696DE3D0D,2026-08-12,ACCT-796696DE3D0D,Bill Pay,Online,422.62,processed,,Southwest,1.9
TXN-944C8E8AA2B6,2026-09-14,ACCT-944C8E8AA2B6,Card,ATM,821.81,pending,,Southeast,1.4
TXN-C2822BFE55C1,2026-08-24,ACCT-C2822BFE55C1,Wire,Branch,16563.56,exception,Account number mismatch,Southwest,21.4
TXN-0A0809D84482,2026-06-30,ACCT-0A0809D84482,Zelle/P2P,Mobile,1007.09,processed,,Northeast,1.5
TXN-4410B136DFBC,2026-07-28,ACCT-4410B136DFBC,ACH,Mobile,1598.39,processed,,Northeast,1.3
TXN-07AEB7EBDBF3,2026-07-15,ACCT-07AEB7EBDBF3,Card,Mobile,760.11,processed,,Northeast,3.1
TXN-33ADBAE8F837,2026-07-01,ACCT-33ADBAE8F837,ACH,API,641.72,processed,,West,10.5
TXN-FF21B44EF576,2026-08-23,ACCT-FF21B44EF576,Check,Branch,16874.67,processed,,Southeast,5.6
TXN-14E2FAA4E214,2026-07-16,ACCT-14E2FAA4E214,Card,Mobile,546.8,processed,,West,0.3
TXN-8C84718C554A,2026-09-14,ACCT-8C84718C554A,Wire,Branch,17670.69,processed,,Northeast,41.6
TXN-86658FAF793D,2026-06-29,ACCT-86658FAF793D,Zelle/P2P,Mobile,259.13,failed,,Southeast,6.9
TXN-609B02A077EB,2026-08-06,ACCT-609B02A077EB,Wire,Online,86276.32,processed,,Southwest,6.5
TXN-277879FDCBCD,2026-07-14,ACCT-277879FDCBCD,ACH,API,3592.34,processed,,Southeast,2.5
TXN-213FC33D8F2D,2026-09-12,ACCT-213FC33D8F2D,ACH,Branch,3376.4,processed,,Midwest,0.8
TXN-F536FE5871FE,2026-08-18,ACCT-F536FE5871FE,ACH,Branch,4093.4,processed,,Northeast,2.3
TXN-D9665502CA32,2026-06-30,ACCT-D9665502CA32,ACH,Online,991.78,processed,,Midwest,7.6
TXN-5891A92CA06C,2026-07-02,ACCT-5891A92CA06C,ACH,Online,1251.89,processed,,West,7.1
TXN-21221D887658,2026-08-13,ACCT-21221D887658,Wire,Call Center,2313.98,exception,Stale dated,Midwest,71.8
TXN-3022430A4CBC,2026-08-02,ACCT-3022430A4CBC,Bill Pay,Call Center,1146.84,processed,,Northeast,1.9
TXN-E4B7A4DE7B60,2026-07-18,ACCT-E4B7A4DE7B60,Zelle/P2P,Mobile,353.21,processed,,Southwest,4.7
TXN-07F8F32F6D2C,2026-09-10,ACCT-07F8F32F6D2C,ACH,Online,732.57,processed,,Southeast,10.7
TXN-3D4FC88AFFE5,2026-08-06,ACCT-3D4FC88AFFE5,ACH,Mobile,1344.48,processed,,West,1.3
TXN-8AA9E929163B,2026-09-21,ACCT-8AA9E929163B,ACH,Online,13623.22,processed,,Southwest,4.3
TXN-13F0582D4976,2026-08-29,ACCT-13F0582D4976,Card,Mobile,91.2,processed,,Midwest,1.7
TXN-CC7DCBF44CDA,2026-09-09,ACCT-CC7DCBF44CDA,Check,Branch,333.9,processed,,Southeast,12.0
TXN-C4B662A2435E,2026-09-07,ACCT-C4B662A2435E,Zelle/P2P,Online,215.21,processed,,Midwest,0.2
TXN-F949936DE1DC,2026-06-29,ACCT-F949936DE1DC,Card,Mobile,1310.56,processed,,Southwest,6.0
TXN-F639025632B3,2026-08-18,ACCT-F639025632B3,ACH,API,2915.78,processed,,West,0.8
TXN-B764ECDC8884,2026-08-24,ACCT-B764ECDC8884,Card,Online,155.44,pending,,Northeast,0.3
TXN-C5CB1D3A8599,2026-08-24,ACCT-C5CB1D3A8599,Card,Mobile,504.49,pending,,Southeast,6.5
TXN-F59F52637E1F,2026-08-13,ACCT-F59F52637E1F,Card,Mobile,115.42,processed,,West,2.2
TXN-AB7D26EE68D8,2026-09-14,ACCT-AB7D26EE68D8,Check,Branch,3371.48,processed,,Midwest,3.2
TXN-C5774EFBF552,2026-08-31,ACCT-C5774EFBF552,ACH,Online,3296.96,processed,,Southeast,15.4
TXN-6350214AD396,2026-08-13,ACCT-6350214AD396,ACH,Online,3050.96,processed,,West,1.7
TXN-0A211AB9E6C4,2026-07-02,ACCT-0A211AB9E6C4,Check,Branch,7988.19,processed,,Northeast,6.9
TXN-FBB41B11B647,2026-07-13,ACCT-FBB41B11B647,Check,Mobile,541.12,processed,,Southeast,3.1
TXN-097B8FEDFF6B,2026-06-29,ACCT-097B8FEDFF6B,Zelle/P2P,Mobile,258.17,processed,,Northeast,3.4
TXN-7AF8783D5C49,2026-07-12,ACCT-7AF8783D5C49,Card,Online,227.82,processed,,Midwest,1.4
TXN-609C24246177,2026-09-09,ACCT-609C24246177,Card,Online,117.87,processed,,Northeast,6.4
TXN-0449A1606B65,2026-08-11,ACCT-0449A1606B65,ACH,Branch,305266.26,processed,,West,0.8
TXN-1BA6C3340988,2026-09-03,ACCT-1BA6C3340988,Card,Mobile,308.79,processed,,Midwest,3.5
TXN-7D96FA95A609,2026-09-21,ACCT-7D96FA95A609,Wire,Branch,10170.99,processed,,Southwest,6.8
TXN-0B4572AED90E,2026-07-24,ACCT-0B4572AED90E,Check,Branch,9877.12,processed,,Northeast,2.0
TXN-B4801B543A6F,2026-08-06,ACCT-B4801B543A6F,Card,Online,28.81,processed,,Midwest,4.3
TXN-A9FFBDF317B2,2026-07-01,ACCT-A9FFBDF317B2,ACH,Online,3009.52,processed,,Northeast,1.1
TXN-EA0BA3591BEF,2026-09-02,ACCT-EA0BA3591BEF,Zelle/P2P,Mobile,421.52,processed,,Northeast,10.0
TXN-876E05B1317C,2026-08-13,ACCT-876E05B1317C,ACH,Online,8884.3,processed,,Midwest,8.7
TXN-94149F95EDEB,2026-07-11,ACCT-94149F95EDEB,ACH,Mobile,5661.37,exception,Duplicate submission,Northeast,1.8
TXN-BFE5E58C784F,2026-06-30,ACCT-BFE5E58C784F,ACH,Branch,4480.54,processed,,Northeast,7.1
TXN-83BF0959D455,2026-07-15,ACCT-83BF0959D455,ACH,API,22282.66,processed,,Southeast,1.1
TXN-25CF44159B6F,2026-09-04,ACCT-25CF44159B6F,ACH,Online,1290.08,processed,,Southeast,0.6
TXN-136AA1594898,2026-06-26,ACCT-136AA1594898,Card,Mobile,110.93,processed,,West,5.6
TXN-FF25D1FAFA8A,2026-06-26,ACCT-970EA8191C9C,Card,Online,25.16,processed,,Midwest,2.4
TXN-87E50B287059,2026-08-18,ACCT-87E50B287059,ACH,Mobile,6265.55,processed,,Southwest,1.4
TXN-00037F39CF87,2026-07-05,ACCT-00037F39CF87,Card,Mobile,55.55,processed,,Southeast,2.4
TXN-A47EA4AA0768,2026-08-20,ACCT-A47EA4AA0768,Check,Mobile,384.44,processed,,Southeast,3.8
TXN-5B473A86093A,2026-07-07,ACCT-5B473A86093A,Zelle/P2P,Mobile,286.06,processed,,West,11.4
TXN-7104741A92E7,2026-08-25,ACCT-7104741A92E7,Check,ATM,1115.0,processed,,Southeast,23.2
TXN-6135585B98EA,2026-08-28,ACCT-6135585B98EA,Check,ATM,1014.54,processed,,Northeast,2.3
TXN-624B333D44AA,2026-08-23,ACCT-624B333D44AA,ACH,Online,606.3,processed,,Northeast,8.9
TXN-6C223087AF0A,2026-08-05,ACCT-6C223087AF0A,Bill Pay,Online,3654.71,processed,,Midwest,6.3
TXN-F7A13FBD11A5,2026-08-11,ACCT-F7A13FBD11A5,ACH,API,3899.22,processed,,Midwest,1.4
TXN-2B5AFC8A5727,2026-08-04,ACCT-2B5AFC8A5727,ACH,Branch,7586.59,processed,,West,5.1
TXN-70EC38228423,2026-07-30,ACCT-70EC38228423,Card,Mobile,301.34,pending,,Northeast,4.7
TXN-072397AC3931,2026-09-01,ACCT-072397AC3931,Card,ATM,55.1,processed,,West,1.3
TXN-B85A0C907F2D,2026-07-01,ACCT-B85A0C907F2D,ACH,API,11658.71,processed,,West,8.2
TXN-F31C8CC81556,2026-09-14,ACCT-F31C8CC81556,ACH,API,840.83,processed,,Northeast,1.3
TXN-9ED41A4C5AA6,2026-09-14,ACCT-9ED41A4C5AA6,ACH,Branch,1412.38,processed,,Southwest,3.0
TXN-973FE0A45182,2026-07-16,ACCT-973FE0A45182,ACH,API,1123.53,processed,,Southwest,2.8
TXN-1A55941E9B13,2026-07-22,ACCT-1A55941E9B13,Check,Branch,1111.66,processed,,Midwest,2.2
TXN-881319805B31,2026-06-25,ACCT-881319805B31,ACH,Online,1272.83,processed,,Southwest,1.6
TXN-8A8B675FD7B2,2026-07-25,ACCT-8A8B675FD7B2,Card,Mobile,424.1,processed,,Southwest,3.1
TXN-D0B0C7BB6C37,2026-07-02,ACCT-D0B0C7BB6C37,Card,Online,94.64,processed,,Southeast,3.2
TXN-5409DAB8489F,2026-08-26,ACCT-5409DAB8489F,Bill Pay,Call Center,811.81,processed,,Northeast,12.5
TXN-6457CE9595B1,2026-07-07,ACCT-6457CE9595B1,ACH,Branch,6405.26,processed,,Southeast,3.2
TXN-9C273B9B6D8B,2026-09-15,ACCT-9C273B9B6D8B,ACH,Branch,6743.19,processed,,Midwest,2.9
TXN-60F245D0036A,2026-08-09,ACCT-60F245D0036A,ACH,API,3419.37,processed,,Southeast,3.6
TXN-2C4C4C317B20,2026-08-12,ACCT-2C4C4C317B20,Card,Online,224.92,processed,,Midwest,0.6
TXN-64B3DB28D65E,2026-07-23,ACCT-64B3DB28D65E,ACH,Online,2948.0,failed,,Midwest,8.4
TXN-20891D89E7D8,2026-08-27,ACCT-20891D89E7D8,Card,Online,67.1,processed,,Northeast,2.3
TXN-714E65EA2496,2026-08-11,ACCT-714E65EA2496,Zelle/P2P,Mobile,236.05,processed,,Midwest,1.4
TXN-C225FC8A5D40,2026-08-19,ACCT-C225FC8A5D40,Zelle/P2P,Mobile,505.34,processed,,Southwest,1.2
TXN-7AA1D9F0D19C,2026-07-15,ACCT-7AA1D9F0D19C,Card,Mobile,29.68,processed,,Southwest,5.2
TXN-176AD2FC7B7C,2026-08-28,ACCT-176AD2FC7B7C,Zelle/P2P,Online,431.1,processed,,Southeast,1.8
TXN-EA75E872D769,2026-09-13,ACCT-EA75E872D769,Card,Mobile,84.29,processed,,Southeast,2.3
TXN-482C74530109,2026-07-16,ACCT-482C74530109,Card,Mobile,83.48,processed,,Northeast,1.7
TXN-D1B02078947B,2026-09-06,ACCT-D1B02078947B,ACH,Branch,2924.89,processed,,Midwest,1.2
TXN-13DFC55CC80D,2026-09-10,ACCT-13DFC55CC80D,Check,ATM,17271.04,processed,,Midwest,0.6
TXN-0D9653B98D11,2026-07-24,ACCT-0D9653B98D11,ACH,Online,1680.09,processed,,Southeast,1.9
TXN-9F8D8DD92DDA,2026-07-16,ACCT-9F8D8DD92DDA,ACH,API,4632.46,processed,,Northeast,14.5
TXN-96BA8F208C98,2026-06-25,ACCT-96BA8F208C98,Card,Mobile,876.32,failed,,Midwest,99.2
TXN-8B2DC50B9E36,2026-07-21,ACCT-8B2DC50B9E36,Zelle/P2P,Mobile,1086.83,pending,,Southwest,2.0
TXN-FBD75F21EFA3,2026-09-08,ACCT-FBD75F21EFA3,Bill Pay,Online,1195.73,processed,,Southeast,6.7
TXN-FD17E56E56EF,2026-08-04,ACCT-FD17E56E56EF,ACH,API,532.27,processed,,Southwest,2.0
TXN-B2EF3821C478,2026-08-04,ACCT-B2EF3821C478,Zelle/P2P,Online,277.05,processed,,West,1.7
TXN-356EAAEBD1E0,2026-09-02,ACCT-356EAAEBD1E0,ACH,API,3223.39,processed,,Midwest,1.3
TXN-5484DA739EA5,2026-07-10,ACCT-5484DA739EA5,Card,Online,117.9,processed,,Southeast,1.4
TXN-1EDFDD7B3BF5,2026-07-14,ACCT-1EDFDD7B3BF5,Card,Mobile,64.03,processed,,West,7.3
TXN-806D5B20E8F5,2026-07-22,ACCT-806D5B20E8F5,Zelle/P2P,Mobile,255.58,processed,,Midwest,0.9
TXN-7DC1BC2DB837,2026-07-07,ACCT-7DC1BC2DB837,Card,Mobile,263.18,processed,,West,2.3
TXN-945FD3C2D39B,2026-07-24,ACCT-945FD3C2D39B,ACH,API,7459.77,processed,,Southwest,3.7
TXN-D188F8473C53,2026-08-13,ACCT-D188F8473C53,Check,Mobile,17778.38,processed,,West,1.2
TXN-04FB85AC0384,2026-07-24,ACCT-04FB85AC0384,ACH,Branch,3468.57,processed,,Southwest,1.4
TXN-21B65E455525,2026-07-18,ACCT-21B65E455525,ACH,API,24407.12,failed,,Southeast,11.4
TXN-1299981A055D,2026-07-31,ACCT-1299981A055D,ACH,Branch,2936.95,processed,,Southeast,2.4
TXN-0F4D35538DEC,2026-08-04,ACCT-0F4D35538DEC,Bill Pay,Online,2016.82,processed,,Southeast,2.9
TXN-F308BB85F067,2026-09-03,ACCT-F308BB85F067,Card,ATM,106.08,processed,,Southwest,1.0
TXN-7F34A9C9FD36,2026-09-13,ACCT-7F34A9C9FD36,Card,Mobile,374.76,processed,,Northeast,3.4
TXN-0C66E40996B7,2026-09-10,ACCT-0C66E40996B7,ACH,Branch,2513.49,processed,,Southwest,5.4
TXN-6C4567C89DEE,2026-07-17,ACCT-6C4567C89DEE,ACH,Branch,4507.08,processed,,Northeast,3.5
TXN-A42E815C58F3,2026-06-26,ACCT-A42E815C58F3,Check,Mobile,10298.71,pending,,Southeast,2.3
TXN-BB9F07CC6BDF,2026-08-20,ACCT-BB9F07CC6BDF,Card,Mobile,129.7,processed,,Midwest,4.3
TXN-8853EB4E50DA,2026-07-04,ACCT-8853EB4E50DA,Zelle/P2P,Mobile,718.44,processed,,Northeast,0.6
TXN-9C2CAD8C2A2A,2026-09-20,ACCT-9C2CAD8C2A2A,Zelle/P2P,Mobile,292.56,processed,,West,8.1
TXN-E353F43DE546,2026-07-27,ACCT-E353F43DE546,Zelle/P2P,Mobile,978.6,processed,,Northeast,1.3
TXN-AD9BCF2FC04A,2026-08-10,ACCT-AD9BCF2FC04A,Check,Mobile,3916.15,processed,,Midwest,3.0
TXN-7A784CCDEE45,2026-08-13,ACCT-7A784CCDEE45,Zelle/P2P,Mobile,778.68,processed,,Southeast,3.6
TXN-C1844F3E67A9,2026-09-03,ACCT-C1844F3E67A9,Card,Mobile,451.52,processed,,Southwest,5.3
TXN-226B42699C9C,2026-07-31,ACCT-226B42699C9C,Zelle/P2P,Mobile,338.18,processed,,Northeast,16.9
TXN-BCBC4D19102F,2026-08-20,ACCT-BCBC4D19102F,Zelle/P2P,Mobile,843.43,processed,,West,3.5
TXN-0ACA1BA042E7,2026-07-08,ACCT-0ACA1BA042E7,ACH,Mobile,7244.26,processed,,Northeast,6.3
TXN-C9EDA60A6272,2026-07-09,ACCT-C9EDA60A6272,Bill Pay,Online,710.14,processed,,Southwest,2.2
TXN-C6D1C586931B,2026-07-03,ACCT-C6D1C586931B,ACH,Online,571.07,processed,,Southeast,1.4
TXN-64251BD57934,2026-09-07,ACCT-64251BD57934,Check,Mobile,20800.06,processed,,Midwest,1.8
TXN-6938D183432D,2026-07-23,ACCT-6938D183432D,Card,Online,68.59,processed,,Midwest,0.2
TXN-1A3AE5F4BF30,2026-07-02,ACCT-1A3AE5F4BF30,Card,ATM,49.1,exception,Account number mismatch,Midwest,48.7
TXN-3D2E0EB68BB1,2026-08-04,ACCT-3D2E0EB68BB1,Bill Pay,Online,775.86,processed,,Southwest,3.1
TXN-3457BE997316,2026-09-07,ACCT-3457BE997316,Zelle/P2P,Online,234.7,processed,,Southwest,4.7
TXN-92634032D514,2026-07-14,ACCT-92634032D514,ACH,Branch,6111.56,processed,,Northeast,2.1
TXN-37106924F264,2026-07-10,ACCT-37106924F264,ACH,Branch,2019.72,processed,,Southwest,0.6
TXN-DC6C5DF2F682,2026-09-16,ACCT-DC6C5DF2F682,Check,Branch,5688.24,processed,,Southeast,4.7
TXN-CC5D436719B0,2026-07-08,ACCT-CC5D436719B0,Zelle/P2P,Online,1526.79,processed,,Midwest,3.3
TXN-919C68FF757C,2026-07-30,ACCT-919C68FF757C,Check,Branch,459.69,processed,,Southwest,3.4
